timestamp,temperature_c,humidity_percent,pressure_pa,gas_ppm,radiation_uSv_h,battery_voltage_v,solar_current_ma,cpu_temp_c,vibration_mms,satellite_mode,region,fault_flag,battery_voltage_next,altitude_m,magnetic_field_uT,solar_panel_temp_c,gyro_stability_index
2025-01-01 01:40:59,26.61,24.3,100960.1,,0.2122,7.081,442.82,50.37,,ACTIVE,AMERICA,YES,7.932,400070.1775393993,46.81664293614651,31.086067275028597,0.6827739458416285
2025-01-01 01:41:00,16.88,17.19,,471.42,0.1091,7.274,,39.99,1.777,SAFE,AMERICA,NO,7.78,400053.1498717877,43.547026361682036,33.18992695815474,0.7308061931437928
2025-01-01 01:41:01,14.78,36.86,101874.5,325.37,0.0604,7.622,307.04,43.8,2.486,IDLE,AMERICA,NO,8.231,400079.07767077256,42.44327942674422,35.433582764477464,0.8815439687736344
2025-01-01 01:41:02,20.93,32.08,100833.3,272.69,0.1975,7.603,248.04,34.97,3.771,IDLE,EUROPE,NO,8.099,,47.409088870372194,35.84838148617214,0.0
2025-01-01 01:41:03,22.99,31.12,101658.73,,0.21,7.66,220.46,35.25,2.188,ACTIVE,ASIA,NO,8.066,399781.0176425465,41.6212074421734,30.293928991922563,0.34049031456340484
2025-01-01 01:41:04,29.86,24.45,101146.75,343.13,,7.203,671.56,54.04,1.514,SAFE,ASIA,,8.503,400024.9291072449,40.65440861852561,18.1740745548131,0.7007353113805549
2025-01-01 01:41:05,22.12,30.64,101350.82,379.43,0.0703,7.575,550.17,57.23,2.314,IDLE,AMERICA,NO,8.666,400041.73795683694,45.91500748734227,33.533470348413346,0.29012676965584194
2025-01-01 01:41:06,23.86,34.12,102087.58,467.83,0.1408,,488.68,46.64,1.488,SAFE,AMERICA,NO,8.171,400139.91311009444,46.26266042098497,36.58854513010509,0.7752527161379951
,24.32,27.88,100987.98,366.68,0.17,7.703,403.88,42.4,1.633,ACTIVE,AMERICA,YES,8.47,399998.34309417394,46.77644636633584,28.60059417485798,0.512970379047143
2025-01-01 01:41:08,13.08,33.56,,332.09,,7.694,284.95,41.23,1.456,SAFE,ASIA,NO,,,40.572478643512945,21.584697992399406,0.5370038559243994
2025-01-01 01:41:09,14.22,23.63,101553.56,285.75,0.0965,6.988,217.02,54.77,2.763,,ASIA,NO,7.449,399987.6283028511,41.50969017697209,29.84673858754094,0.3791511577773937
2025-01-01 01:41:10,13.5,30.78,101227.99,477.4,0.1397,7.483,324.83,13.89,2.7,ACTIVE,ASIA,NO,8.119,399994.60436442605,49.606655097818575,19.428530729499958,0.7063790001555823
2025-01-01 01:41:11,12.01,39.14,101508.7,308.99,0.2328,7.071,263.56,63.19,1.862,,AMERICA,NO,,,45.214414435744494,17.359457357016176,0.6564728080291196
2025-01-01 01:41:12,24.77,39.86,101449.21,343.87,0.1658,7.648,435.66,45.65,0.833,ACTIVE,AFRICA,NO,8.491,400288.6140557134,53.981164866185715,26.39259949461188,0.5378017298990035
2025-01-01 01:41:13,21.74,40.62,100745.82,384.43,0.1099,7.062,368.25,24.65,1.289,SAFE,AMERICA,NO,,399884.8871133477,45.79777134904917,26.15293905736163,0.060433332623580305
2025-01-01 01:41:14,20.48,32.28,101021.64,383.93,0.1359,7.497,452.76,64.68,1.966,IDLE,AMERICA,NO,8.397,400051.85876977537,43.91997406316339,17.191366862805822,0.28589065809225334
2025-01-01 01:41:15,4.44,30.25,100802.37,471.64,0.1034,7.622,379.09,25.77,2.94,IDLE,EUROPE,,,399629.9085529522,37.00697073949252,31.443604420859728,0.0
2025-01-01 01:41:16,32.33,26.41,101186.69,341.62,0.1212,7.42,147.12,26.94,0.0,ACTIVE,AMERICA,,,399833.207338795,40.4634594006184,29.308535588866913,0.6761893022574983
2025-01-01 01:41:17,14.63,15.54,101997.52,515.17,0.2006,7.658,329.31,37.83,2.197,IDLE,AFRICA,NO,8.309,399897.32722446136,40.434950380072046,15.384293572262731,0.7178466264555454
2025-01-01 01:41:18,32.31,19.24,101615.51,320.15,0.0156,7.488,396.51,43.74,2.542,IDLE,AMERICA,NO,8.263,399928.95106456295,46.237512892673784,31.371745745910737,0.40850843648546653
2025-01-01 01:41:19,11.3,28.66,100608.71,394.49,0.242,7.87,382.99,54.61,2.562,SAFE,EUROPE,YES,8.651,400205.5106809508,37.348217204419704,21.020529539653985,0.4953853106289457
2025-01-01 01:41:20,15.13,29.13,101188.32,327.95,,7.07,283.44,42.24,,IDLE,AFRICA,NO,7.639,400203.1038782647,45.44957404399915,37.10156492371298,0.4429858522945176
2025-01-01 01:41:21,6.78,41.3,101441.81,601.18,,7.285,,,2.85,SAFE,AFRICA,NO,7.885,399604.8493438847,45.914294522754915,,0.7947792611774813
2025-01-01 01:41:22,22.17,40.52,101697.04,307.92,0.0918,6.824,270.19,42.53,1.822,,AMERICA,NO,7.318,399955.9081361432,38.22415534985623,24.619900833083147,0.5137937591537853
,13.39,24.51,100999.62,318.78,0.2314,7.311,,42.49,2.603,IDLE,AFRICA,NO,7.622,400200.16603950656,43.85055755829842,26.12836750557939,0.38686606249686323
,13.56,36.55,100706.28,,0.1695,7.044,346.51,,0.523,ACTIVE,EUROPE,NO,7.728,400049.64360922266,40.68902951530952,,0.48549630522797865
2025-01-01 01:41:25,11.76,26.18,101296.83,317.99,0.1132,6.984,443.5,53.44,1.645,IDLE,ASIA,NO,7.875,399972.9209683721,45.92163350437769,,0.5038262316585711
2025-01-01 01:41:26,24.66,35.46,101609.51,387.74,0.082,6.933,292.91,40.17,2.278,SAFE,AMERICA,NO,7.537,399907.3408674095,43.115250388923656,34.28476426028841,0.5697824008565314
2025-01-01 01:41:27,24.27,36.45,101442.42,497.49,0.1216,7.258,200.96,42.24,,SAFE,AMERICA,NO,7.627,399410.6796507516,51.059028898363174,28.54069026958437,0.3194884003913454
2025-01-01 01:41:28,30.87,39.94,100882.66,367.68,0.1635,7.476,469.32,30.13,1.19,IDLE,AMERICA,NO,8.41,400003.1654223551,34.663941921185405,26.100406272173043,0.30359551583005595
2025-01-01 01:41:29,15.89,26.06,102202.31,372.11,0.2127,7.543,513.53,50.05,1.486,IDLE,AMERICA,NO,8.529,399657.1014967204,,35.22601375810738,0.12629343872857218
2025-01-01 01:41:30,21.31,38.11,101275.59,322.5,0.1699,7.701,297.14,44.59,2.532,ACTIVE,AMERICA,NO,8.308,399955.58595805103,37.43225631729196,12.274866404340887,0.33221155963058496
2025-01-01 01:41:31,12.26,15.02,101421.86,289.39,0.1818,7.683,237.46,,1.913,SAFE,AMERICA,YES,8.121,400255.1430320706,49.015265908176715,34.35699210365743,0.5939841907036996
2025-01-01 01:41:32,17.99,40.37,100994.02,361.58,0.1266,7.061,332.62,50.06,,,AMERICA,,7.672,400121.8824296834,38.17272089470784,,0.5528938902179499
2025-01-01 01:41:33,16.89,29.8,101878.25,350.91,,7.177,383.7,57.45,2.311,ACTIVE,AFRICA,NO,7.901,399818.1414811229,47.15237927746402,14.11081920860919,0.6920942529722542
,22.79,29.97,101610.92,490.79,0.1355,7.458,296.06,41.88,2.218,IDLE,AFRICA,NO,8.02,400022.9187466999,49.65866592663733,27.08733508904933,0.0
2025-01-01 01:41:35,26.1,,101482.33,234.91,0.2787,7.463,,45.43,3.176,SAFE,EUROPE,NO,7.75,400260.3267634535,42.82122642338091,21.81577664745594,0.5952102964761203
2025-01-01 01:41:36,25.95,26.89,100749.17,524.54,0.1043,7.814,465.28,57.53,2.945,ACTIVE,AFRICA,NO,8.724,399945.57756681234,47.476060026443925,34.25724615473768,0.4227375084920738
2025-01-01 01:41:37,14.94,40.84,101872.02,332.38,0.1776,7.314,379.06,43.61,2.344,,,NO,8.071,400086.8843497273,41.25536564605016,23.139205413264282,0.4839493074169875
2025-01-01 01:41:38,25.99,26.59,101703.45,367.82,0.3033,7.63,535.86,44.28,1.781,ACTIVE,EUROPE,NO,8.658,,50.53889160708598,34.46498262152705,0.4334232193909712
,19.74,35.71,,222.22,0.2229,7.357,355.08,66.12,3.088,ACTIVE,AFRICA,NO,8.066,400027.6697813307,40.4435506414513,31.070464794802852,0.4323981407225809
2025-01-01 01:41:40,18.05,30.28,101343.51,417.43,0.2022,7.507,526.68,44.64,,,EUROPE,NO,8.549,399930.7432517236,40.79105516066515,20.59369825367985,0.49016677136474146
2025-01-01 01:41:41,15.75,38.5,101287.57,234.74,0.1708,7.517,322.83,58.88,0.779,IDLE,AMERICA,NO,8.162,400450.94965304236,45.237389662518325,17.85944882768929,0.6761253216101586
2025-01-01 01:41:42,16.64,,101233.95,394.81,0.1537,7.393,277.49,,1.945,SAFE,ASIA,NO,7.936,400308.6775412216,48.95613594988819,33.05437387490147,0.691276493480853
2025-01-01 01:41:43,30.45,22.55,102464.5,383.08,0.1378,7.107,289.97,41.37,1.862,SAFE,AMERICA,NO,7.693,400023.949165931,41.31291430686028,29.849326606023546,0.2235187559634776
2025-01-01 01:41:44,21.84,,101053.78,,0.1107,7.483,568.91,28.95,1.243,ACTIVE,AMERICA,NO,,399936.8462434623,44.03015698854831,22.1753932966017,0.5624608605962623
2025-01-01 01:41:45,21.05,42.81,100731.88,102.17,,7.593,327.49,49.89,1.615,ACTIVE,EUROPE,NO,8.23,400095.4265327462,43.24786023250908,,0.3212754547540976
2025-01-01 01:41:46,18.43,33.98,101138.37,609.27,0.1948,7.432,,,1.711,SAFE,ASIA,NO,8.477,400397.598973506,50.46484887333807,18.716504927124678,0.5040366162127717
2025-01-01 01:41:47,,29.07,101058.44,223.5,0.0423,6.571,294.63,45.72,2.867,IDLE,AFRICA,NO,,400068.8138574569,,25.547388562095666,
2025-01-01 01:41:48,27.83,48.05,101954.92,382.73,,,183.85,,,ACTIVE,,NO,7.706,400215.5885970658,40.25915578736853,17.273670620887835,0.6292599565811137
2025-01-01 01:41:49,15.67,39.27,100647.0,,0.1284,7.604,433.87,52.0,2.209,IDLE,EUROPE,NO,8.467,399837.4947685636,30.40741985986566,22.4976805495109,0.2115773307975955
2025-01-01 01:41:50,18.36,36.53,101044.35,475.76,0.0831,7.106,273.03,33.14,1.394,ACTIVE,EUROPE,NO,7.653,400102.2841751894,36.45430591616635,29.163274818803863,0.5926552309190445
2025-01-01 01:41:51,18.71,32.54,101420.26,304.46,0.2484,,386.44,45.56,2.998,ACTIVE,AMERICA,NO,,400317.5508301134,51.89560911099733,11.994993948139502,0.5208532944062223
2025-01-01 01:41:52,20.88,35.84,101959.15,259.76,0.0486,7.216,374.12,58.27,2.097,,AFRICA,NO,7.946,400209.06182538316,53.1898503588756,31.202150812648636,0.6932484252015744
2025-01-01 01:41:53,15.79,36.1,101681.57,421.42,0.1034,7.304,372.35,42.74,2.765,,EUROPE,NO,8.023,400265.8438153084,42.99705431542284,30.606506996568932,0.3949276664346608
2025-01-01 01:41:54,22.63,12.54,102134.51,197.37,0.1099,7.462,547.83,33.99,2.089,,EUROPE,NO,8.566,399965.1129572824,,35.83683068162663,0.6119792153224682
2025-01-01 01:41:55,28.71,33.16,101497.9,300.41,0.1605,7.124,380.27,53.65,0.716,ACTIVE,ASIA,NO,7.847,399903.5258404304,45.20941859611025,38.01288077215106,0.274211698843119
2025-01-01 01:41:56,12.12,28.71,101223.19,432.83,,7.674,364.35,46.19,1.589,ACTIVE,AMERICA,NO,8.375,,44.989979115899644,32.54842266142458,0.3251250602996919
2025-01-01 01:41:57,13.23,26.0,101752.78,530.82,0.2523,7.779,307.43,44.78,3.389,SAFE,EUROPE,NO,8.39,399863.94908780296,51.18525973587846,33.02472425946814,0.5330465794976591
2025-01-01 01:41:58,17.1,28.44,100641.42,234.51,,7.07,414.55,,2.474,IDLE,AMERICA,NO,,400304.1993364914,50.96811730081027,13.362778736988318,
2025-01-01 01:41:59,17.38,17.55,100470.06,276.61,,7.344,,52.36,3.62,IDLE,ASIA,NO,8.123,400206.60908308404,38.8274459128522,32.192222322288664,0.5802532838465555
,31.99,15.56,101813.13,392.26,0.0759,7.968,301.83,,3.242,SAFE,ASIA,NO,8.582,,40.7779131058817,38.630634831848226,0.04348960304346822
2025-01-01 01:42:01,26.01,39.97,101430.28,110.31,0.3569,7.73,463.06,56.57,1.52,ACTIVE,ASIA,NO,8.58,399908.7841628088,45.63590780436413,38.08009614118686,0.48640280133880576
2025-01-01 01:42:02,25.67,33.7,101807.0,512.91,0.2265,6.916,325.44,45.68,0.958,IDLE,AFRICA,YES,,399812.6369221453,54.7936683840975,30.32347906558489,0.4936443295492011
,,10.7,100898.81,230.06,0.1423,7.75,419.62,,2.902,ACTIVE,AMERICA,,,400141.6457719524,47.20926543829488,36.827563286476355,0.4031535140255876
2025-01-01 01:42:04,18.28,,,297.51,0.1659,6.374,190.86,52.17,2.844,ACTIVE,AFRICA,YES,6.734,,46.12291272961499,45.46981986230331,0.6569481358367439
2025-01-01 01:42:05,11.29,,,381.3,0.1235,7.584,459.63,,2.036,,,YES,8.508,399814.142612419,43.070663272164104,21.67594742486242,0.5425925797551439
2025-01-01 01:42:06,24.69,27.76,,356.15,0.1743,7.143,263.83,48.82,0.842,IDLE,AFRICA,NO,7.662,400164.43875402806,39.84944564893898,36.98844667470456,0.40555691860556653
2025-01-01 01:42:07,22.95,39.96,,234.37,0.0984,7.538,431.05,42.85,1.576,ACTIVE,ASIA,NO,8.37,400354.8706861063,40.679388138379565,34.4232080749168,
2025-01-01 01:42:08,27.72,38.4,101498.46,556.58,0.1996,7.474,503.7,50.25,2.14,SAFE,AFRICA,,8.471,400360.64820191346,,17.537119452462626,0.5071539127157921
,18.74,19.15,100896.63,40.98,0.1627,7.44,399.2,44.52,2.625,ACTIVE,EUROPE,NO,8.205,399986.84876769193,50.62687833397662,30.476916300059415,0.49346306968281817
2025-01-01 01:42:10,19.15,28.85,101132.49,215.36,0.0807,7.576,488.31,29.94,1.208,SAFE,ASIA,YES,,399751.6797104443,51.15451116696655,32.4217944796702,0.4614539516628666
2025-01-01 01:42:11,21.02,26.42,101490.56,273.59,0.1799,7.251,220.59,51.32,2.83,SAFE,EUROPE,NO,7.653,399876.44487063197,49.90508927527024,19.903615445442234,0.6421534667717588
2025-01-01 01:42:12,25.35,18.89,101112.43,236.04,0.1756,,340.07,27.14,2.643,IDLE,AFRICA,NO,7.871,399816.44383486354,42.20791162727119,,0.2917356125851562
2025-01-01 01:42:13,11.18,18.37,100590.29,496.35,0.0998,,272.27,46.13,2.654,IDLE,,NO,8.218,399847.9390317636,44.677631823882365,32.43330814977294,
2025-01-01 01:42:14,24.42,23.55,101472.44,,0.1201,7.402,270.7,60.16,2.431,SAFE,EUROPE,NO,,400048.80994074384,59.63084812996904,26.557194712792683,0.8452642451710138
2025-01-01 01:42:15,19.88,24.87,101743.02,,,7.229,160.63,56.21,0.268,SAFE,AFRICA,NO,7.535,399837.294328517,48.50968821383247,20.778533261305995,0.45575823514795166
2025-01-01 01:42:16,13.65,32.27,101859.27,316.62,0.2264,7.347,359.66,48.22,2.254,ACTIVE,AMERICA,NO,8.036,399666.58475383883,43.312070261354286,10.385805254027353,0.3708486606641166
,7.49,38.35,101591.16,186.69,0.14,7.321,462.88,40.91,1.695,ACTIVE,,NO,8.204,399810.8997219303,39.776376327133754,27.296512882624548,0.4640962761894034
2025-01-01 01:42:18,19.18,34.11,101734.15,97.89,0.2151,,501.95,44.5,2.466,IDLE,EUROPE,NO,8.269,,48.74057901898365,21.36768151370022,0.39725285018347556
2025-01-01 01:42:19,28.69,36.0,,324.18,0.2317,7.533,223.21,53.41,0.728,IDLE,ASIA,NO,7.935,400149.1323001269,46.622846039476805,13.426746025404547,0.4349059082441987
2025-01-01 01:42:20,30.05,27.87,101364.83,265.76,0.2412,7.139,292.43,38.69,,,ASIA,,7.687,399791.6546469777,41.113876680206616,30.60942607114469,0.6027533054053587
2025-01-01 01:42:21,22.13,34.82,100265.54,378.38,0.1792,7.856,261.11,48.34,,IDLE,,NO,8.346,400107.64034838806,48.06356772721344,29.77298171454471,
2025-01-01 01:42:22,31.77,28.81,101904.89,295.93,0.0869,7.467,252.91,38.19,1.288,IDLE,AMERICA,NO,7.955,400003.4246265415,,15.950100814627334,0.09232600079737735
2025-01-01 01:42:23,19.74,26.47,,,0.2124,6.849,314.41,42.75,0.298,IDLE,AMERICA,NO,7.442,399946.55308186123,53.64195470450236,15.785290335529107,0.7530293483893284
2025-01-01 01:42:24,25.72,45.18,100759.56,332.9,0.1366,7.483,352.36,41.22,1.154,SAFE,AFRICA,NO,8.194,399940.5864154027,43.3513211885573,15.614636837894185,0.4333363039472494
2025-01-01 01:42:25,17.29,11.36,100773.3,299.13,,7.121,315.19,48.31,1.868,SAFE,AMERICA,,7.757,400272.2367239388,49.012693001026335,29.595217371405496,0.3520327721684714
2025-01-01 01:42:26,,15.01,102567.29,466.79,0.106,7.392,182.89,49.39,2.901,IDLE,AFRICA,NO,7.736,399822.7842370883,51.77391531406789,33.32350262993996,0.5824240227653371
2025-01-01 01:42:27,15.93,33.06,101545.27,,0.108,7.354,,62.23,,IDLE,ASIA,NO,8.222,400040.2007972545,41.60907890705967,3.9082654848418095,0.782386144362232
2025-01-01 01:42:28,7.64,27.88,,,0.1009,7.603,371.36,,1.538,SAFE,EUROPE,NO,8.335,399908.4053295579,47.30198854482274,21.20842627331303,0.6530862436715094
2025-01-01 01:42:29,,18.5,100983.29,487.84,0.0573,7.6,397.23,47.58,1.793,SAFE,EUROPE,NO,8.39,399749.51650234347,55.81842491703258,24.391391722560787,
2025-01-01 01:42:30,16.15,21.56,101324.64,314.74,0.1089,7.466,404.15,54.4,2.605,SAFE,ASIA,YES,8.233,,,59.739875849911066,0.5536499234487512
2025-01-01 01:42:31,15.19,22.6,101596.2,354.59,0.0777,,423.97,44.8,2.441,SAFE,ASIA,NO,8.775,400256.47747750004,34.613338345381386,25.214159827121215,0.4777040737314655
2025-01-01 01:42:32,12.92,37.14,101464.65,451.26,0.1896,7.183,368.42,45.78,2.573,ACTIVE,AMERICA,NO,,,47.528506960357696,19.427548824933744,
2025-01-01 01:42:33,18.77,39.7,,55.92,0.0755,7.81,250.01,49.87,3.397,SAFE,AMERICA,NO,8.274,400181.4958031858,52.30582863361221,36.7603827039631,0.34382706685858044
2025-01-01 01:42:34,30.58,43.12,101483.57,337.79,0.1031,7.818,531.83,39.59,2.038,ACTIVE,AMERICA,NO,8.854,399901.9920716322,,12.946264665971093,
2025-01-01 01:42:35,32.56,17.29,101019.41,323.02,,7.501,426.62,46.61,2.566,IDLE,EUROPE,NO,,400151.07831787004,47.79901032997359,10.319527193447541,0.951425297852611
2025-01-01 01:42:36,10.03,19.06,101848.46,394.89,0.2769,7.538,,,0.285,ACTIVE,EUROPE,NO,7.992,399994.91823559644,52.658493969829244,32.22700846370143,0.34047201225630674
2025-01-01 01:42:37,17.87,18.51,101353.15,253.87,0.1016,7.685,243.99,42.45,2.144,ACTIVE,AMERICA,NO,8.146,399854.53668327775,45.725713849363444,30.14706563175044,0.5397745486147004
2025-01-01 01:42:38,13.79,40.31,100945.33,481.45,0.0532,7.305,588.79,62.17,0.92,ACTIVE,ASIA,NO,8.455,399975.6860040938,59.46547783590378,16.51973361570208,0.6388347401059449
2025-01-01 01:42:39,25.93,33.34,101669.48,261.47,0.0582,7.248,330.51,43.84,1.496,IDLE,EUROPE,NO,7.868,400000.2720866207,40.875049700776245,30.732255591305652,0.4929282438312543
,21.72,30.64,101516.62,294.92,0.0898,7.264,,46.77,1.633,SAFE,,NO,7.733,400096.77307290817,46.879860488253556,22.292271462370966,0.5749743195578623
2025-01-01 01:42:41,16.18,31.84,101087.57,270.27,0.104,7.488,286.35,23.83,1.997,IDLE,ASIA,NO,8.057,399523.9952618684,42.392420121772176,15.524649239604152,0.38855569227959025
2025-01-01 01:42:42,20.44,29.55,101690.05,497.59,,,404.12,,1.534,SAFE,EUROPE,NO,8.034,399917.54018060636,,38.44446773958696,0.5927262699204869
2025-01-01 01:42:43,17.14,21.03,101639.56,99.73,0.2177,,292.93,60.81,1.694,IDLE,EUROPE,NO,7.717,400243.7918828815,45.668342734737024,18.923005056393414,0.31024387915787754
2025-01-01 01:42:44,29.69,34.11,101925.91,,0.1279,7.089,366.0,38.21,2.52,ACTIVE,AMERICA,NO,7.806,399979.49091387953,36.22058477556475,27.58134417658139,0.41009887397236394
2025-01-01 01:42:45,,28.51,101680.07,526.8,0.2797,7.105,627.12,53.67,2.07,ACTIVE,,NO,8.336,399745.4839428808,36.02669766967432,40.2316900684151,0.6497557359745935
2025-01-01 01:42:46,24.02,20.4,101218.03,282.22,0.1071,,161.46,40.04,1.946,ACTIVE,ASIA,NO,7.535,400203.0766471793,36.79438131176918,,0.3843882133974486
2025-01-01 01:42:47,4.0,,100479.74,473.23,0.1212,7.215,301.28,31.76,1.996,SAFE,AMERICA,NO,7.753,400117.6699445309,35.78431422999575,18.18357150359492,0.6246051609963498
2025-01-01 01:42:48,19.6,26.59,101418.32,365.61,0.117,7.432,357.36,41.5,1.817,IDLE,AFRICA,NO,8.128,399843.6241785763,48.94991822635031,39.4113471639738,0.3097502262334062
2025-01-01 01:42:49,32.5,31.82,101495.9,548.35,0.2219,7.167,138.32,39.53,2.792,SAFE,AFRICA,NO,7.418,399731.9826902568,42.53552075958853,22.250255686155292,0.8155067738772159
2025-01-01 01:42:50,,29.0,101350.6,464.08,0.1451,7.548,412.05,45.92,1.927,ACTIVE,ASIA,YES,8.332,400142.5807740594,45.98049449190702,16.449692777255446,0.7810860064073021
2025-01-01 01:42:51,8.92,37.13,99819.56,,0.2555,7.99,457.43,42.58,3.808,SAFE,EUROPE,NO,8.904,399926.6282864151,48.17406337926016,25.388145998384775,0.46863497410471516
2025-01-01 01:42:52,18.12,31.76,101664.41,162.54,0.1804,,183.39,37.01,2.364,IDLE,AFRICA,,8.132,399413.9099741515,37.247418750973445,16.939066401872427,0.7087988801909645
2025-01-01 01:42:53,12.79,,100868.97,372.96,,,340.23,49.26,2.597,IDLE,ASIA,NO,7.74,399757.855212931,42.699626219624136,15.427634186815656,0.5292513088380012
,30.27,32.58,101667.86,143.11,0.0229,7.31,371.97,54.39,1.747,ACTIVE,EUROPE,NO,8.015,,56.31426625321426,,
2025-01-01 01:42:55,21.47,32.84,102175.34,287.75,0.0311,7.019,418.97,50.2,2.443,SAFE,ASIA,NO,7.854,400359.6992322418,51.34731907590441,50.96095458533088,0.7519007708125734
2025-01-01 01:42:56,15.39,34.09,101198.6,619.96,0.0334,7.459,670.27,46.42,,SAFE,ASIA,,8.743,400143.8805993305,48.092786351615004,32.80971336749018,0.224847714961322
2025-01-01 01:42:57,20.2,38.29,101544.24,406.18,0.12,7.476,261.04,,2.169,IDLE,ASIA,NO,8.0,,47.46741306100487,8.68212839281766,0.4522232464146831
2025-01-01 01:42:58,4.36,25.07,,,0.0423,7.452,414.49,49.68,,SAFE,AMERICA,,8.244,399856.07076479157,44.876971475960275,34.00174806292776,0.3447481437391533
2025-01-01 01:42:59,13.49,35.34,101587.79,411.67,0.2368,7.085,334.7,40.6,2.876,SAFE,AFRICA,NO,7.731,400287.5696950271,39.984345154901824,35.184230161552236,0.7298300062006283
2025-01-01 01:43:00,20.22,16.2,101376.72,404.06,0.1361,7.205,314.22,51.73,3.567,SAFE,AMERICA,NO,7.839,399769.1593714334,53.812653427466316,15.187121601521076,0.488106842078661
2025-01-01 01:43:01,25.07,29.04,101066.51,287.32,0.1931,7.687,351.95,,0.809,IDLE,AFRICA,NO,8.402,400143.8211297985,36.18498953825783,21.276730507496627,0.45575207892245917
2025-01-01 01:43:02,8.35,27.8,,264.96,0.1155,7.519,399.29,31.04,1.62,IDLE,ASIA,NO,8.311,399827.56440787116,37.48925450907493,4.131106896840137,0.5263920796220125
2025-01-01 01:43:03,17.71,41.58,102120.23,284.1,0.2077,7.14,351.16,49.91,1.964,ACTIVE,EUROPE,NO,7.828,399922.6617286507,45.58957680170953,21.483732927912342,0.8058476629173721
2025-01-01 01:43:04,26.06,28.75,101544.28,22.35,0.0124,7.015,383.05,36.41,1.712,ACTIVE,EUROPE,NO,7.761,399639.33831056504,45.54830875991019,6.476352961953992,0.6980365316929186
2025-01-01 01:43:05,,34.86,101740.26,340.16,0.1466,7.378,340.35,38.96,1.951,SAFE,AMERICA,,8.062,399942.8447665844,52.903306623801775,26.98408615937638,0.8236772967219216
2025-01-01 01:43:06,21.38,15.91,101524.53,378.78,0.1851,7.363,237.56,36.7,1.198,SAFE,AFRICA,NO,7.834,399939.5263186708,34.750494646785775,40.52398325868382,0.37555484631480923
2025-01-01 01:43:07,20.4,27.19,101812.88,275.69,0.191,7.014,449.06,49.77,2.745,ACTIVE,EUROPE,NO,7.906,399923.04317452945,47.299737025129396,34.12291114416951,
2025-01-01 01:43:08,30.29,23.23,100877.02,,0.1278,7.308,473.21,38.62,2.021,ACTIVE,AMERICA,NO,,400397.49706225947,46.11223238486817,,0.3941010984499492
2025-01-01 01:43:09,,49.8,101366.59,413.01,0.0302,7.255,467.75,56.12,2.199,ACTIVE,AFRICA,NO,8.171,400167.30979672575,44.73782615478476,28.830415485132516,
2025-01-01 01:43:10,18.97,24.67,101577.74,456.18,0.2208,7.224,430.92,51.14,1.772,SAFE,AFRICA,NO,8.062,399828.4308957132,37.985861155139325,42.21451362170617,0.3702814677420536
